DCO,DEV,SENS,Volume_DEV
5/19/2022,AED,Achat,4243.32
5/19/2022,AED,Achat,88.91
5/20/2022,AED,Achat,11102.00
5/23/2022,AED,Achat,6163.50
5/23/2022,AED,Achat,28.56
5/23/2022,AED,Achat,4444.96
5/24/2022,AED,Achat,10500.00
5/24/2022,AED,Achat,1137.50
5/25/2022,AED,Achat,359.53
5/25/2022,AED,Achat,2383.50
5/26/2022,AED,Achat,8550.50
5/27/2022,AED,Achat,5327.00
5/27/2022,AED,Achat,209.92
5/30/2022,AED,Achat,87.97
5/30/2022,AED,Achat,980.00
5/30/2022,AED,Achat,14357.00
5/31/2022,AED,Achat,1694.00
5/31/2022,AED,Achat,178.75
5/31/2022,AED,Achat,2320.50
6/1/2022,AED,Achat,667.00
6/1/2022,AED,Achat,17.56
6/1/2022,AED,Achat,5040.00
6/2/2022,AED,Achat,6968.50
6/2/2022,AED,Achat,2446.33
6/3/2022,AED,Achat,26327.00
6/3/2022,AED,Achat,21014.18
6/6/2022,AED,Achat,158165.00
6/6/2022,AED,Achat,12135.03
6/7/2022,AED,Achat,21854.00
6/7/2022,AED,Achat,60.58
6/7/2022,AED,Achat,52.22
6/8/2022,AED,Achat,228130.00
6/9/2022,AED,Achat,22592.50
6/9/2022,AED,Achat,308.69
6/10/2022,AED,Achat,16859.50
6/10/2022,AED,Achat,435.60
6/10/2022,AED,Achat,78.81
6/13/2022,AED,Achat,110082.00
6/13/2022,AED,Achat,378.42
6/14/2022,AED,Achat,62555.50
6/14/2022,AED,Achat,1078.21
6/15/2022,AED,Achat,36277.50
6/16/2022,AED,Achat,9569.00
6/16/2022,AED,Achat,7748.90
6/17/2022,AED,Achat,18259.50
6/17/2022,AED,Achat,188365.78
6/20/2022,AED,Achat,21056.00
6/20/2022,AED,Achat,31779.06
6/21/2022,AED,Achat,7441.00
6/22/2022,AED,Achat,2516.50
6/22/2022,AED,Achat,10586.31
6/23/2022,AED,Achat,29624.00
6/23/2022,AED,Achat,2255.63
6/24/2022,AED,Achat,14532.00
6/24/2022,AED,Achat,13448.20
6/27/2022,AED,Achat,14028.00
6/28/2022,AED,Achat,6723.50
6/28/2022,AED,Achat,40385.44
6/29/2022,AED,Achat,258926.50
6/29/2022,AED,Achat,140660.29
6/29/2022,AED,Achat,27.04
6/30/2022,AED,Achat,17815.00
6/30/2022,AED,Achat,28104.32
6/30/2022,AED,Achat,168.97
7/1/2022,AED,Achat,31591.00
7/4/2022,AED,Achat,21276.50
7/4/2022,AED,Achat,1292.07
7/5/2022,AED,Achat,28269.50
7/5/2022,AED,Achat,4647.20
7/6/2022,AED,Achat,6146.00
7/6/2022,AED,Achat,2730.00
7/7/2022,AED,Achat,27986.00
7/7/2022,AED,Achat,209.92
7/8/2022,AED,Achat,11868.50
7/11/2022,AED,Achat,82869.50
7/11/2022,AED,Achat,20829.04
7/12/2022,AED,Achat,229950.00
7/13/2022,AED,Achat,63927.50
7/14/2022,AED,Achat,52584.00
7/14/2022,AED,Achat,22742.96
7/15/2022,AED,Achat,191432.50
7/15/2022,AED,Achat,906.40
7/18/2022,AED,Achat,277445.00
7/18/2022,AED,Achat,5421.24
7/18/2022,AED,Achat,87.73
7/19/2022,AED,Achat,34790.00
7/20/2022,AED,Achat,30747.50
7/20/2022,AED,Achat,341.05
7/21/2022,AED,Achat,50858.50
7/21/2022,AED,Achat,849.73
7/22/2022,AED,Achat,18147.50
7/22/2022,AED,Achat,10500.00
7/26/2022,AED,Achat,43120.00
7/26/2022,AED,Achat,11776.19
7/27/2022,AED,Achat,53725.00
7/28/2022,AED,Achat,193802.00
7/28/2022,AED,Achat,2385.15
7/29/2022,AED,Achat,24265.50
7/29/2022,AED,Achat,311105.94
7/29/2022,AED,Achat,290.23
8/1/2022,AED,Achat,100891.00
8/1/2022,AED,Achat,228076.57
8/2/2022,AED,Achat,40439.00
8/3/2022,AED,Achat,83454.00
8/3/2022,AED,Achat,837.99
8/4/2022,AED,Achat,43235.50
8/4/2022,AED,Achat,5334.00
8/5/2022,AED,Achat,48853.00
8/5/2022,AED,Achat,0.98
8/8/2022,AED,Achat,32525.50
8/8/2022,AED,Achat,9816.27
8/8/2022,AED,Achat,46.96
8/9/2022,AED,Achat,50354.50
8/9/2022,AED,Achat,46758.03
8/9/2022,AED,Achat,74.41
8/10/2022,AED,Achat,40467.00
8/10/2022,AED,Achat,247.21
8/11/2022,AED,Achat,25518.50
8/11/2022,AED,Achat,71.91
8/12/2022,AED,Achat,337039.50
8/12/2022,AED,Achat,857.01
8/15/2022,AED,Achat,99491.00
8/15/2022,AED,Achat,24266.32
8/15/2022,AED,Achat,52.93
8/16/2022,AED,Achat,57550.50
8/16/2022,AED,Achat,4197.00
8/17/2022,AED,Achat,28591.50
8/17/2022,AED,Achat,848.09
8/17/2022,AED,Achat,9.52
8/18/2022,AED,Achat,12047.00
8/18/2022,AED,Achat,4789.31
8/19/2022,AED,Achat,155848.00
8/19/2022,AED,Achat,4200.00
8/22/2022,AED,Achat,15102.50
8/23/2022,AED,Achat,17181.50
8/23/2022,AED,Achat,10500.00
8/24/2022,AED,Achat,11966.50
8/24/2022,AED,Achat,4590.24
8/25/2022,AED,Achat,30373.00
8/26/2022,AED,Achat,47638.50
8/26/2022,AED,Achat,3500.00
8/29/2022,AED,Achat,12750.50
8/29/2022,AED,Achat,21760.07
8/30/2022,AED,Achat,25368.00
8/30/2022,AED,Achat,20523.30
8/31/2022,AED,Achat,6286.00
8/31/2022,AED,Achat,8680.47
8/31/2022,AED,Achat,188.36
9/1/2022,AED,Achat,4886.00
9/1/2022,AED,Achat,14010.84
9/2/2022,AED,Achat,15904.00
9/5/2022,AED,Achat,17633.00
9/6/2022,AED,Achat,13307.00
9/6/2022,AED,Achat,26138.00
9/7/2022,AED,Achat,89372.50
9/7/2022,AED,Achat,2927.58
9/8/2022,AED,Achat,13009.50
9/8/2022,AED,Achat,415.96
9/9/2022,AED,Achat,27030.50
9/12/2022,AED,Achat,25844.00
9/12/2022,AED,Achat,4448.05
9/13/2022,AED,Achat,24377.50
9/13/2022,AED,Achat,490.00
9/14/2022,AED,Achat,2600.50
9/14/2022,AED,Achat,1400.00
9/15/2022,AED,Achat,10139.50
9/16/2022,AED,Achat,20748.00
9/16/2022,AED,Achat,104.96
9/19/2022,AED,Achat,12260.50
9/19/2022,AED,Achat,415.93
9/20/2022,AED,Achat,145288.50
9/20/2022,AED,Achat,5214.96
9/21/2022,AED,Achat,20611.50
9/21/2022,AED,Achat,2800.00
9/22/2022,AED,Achat,1820.00
9/22/2022,AED,Achat,13825.95
9/23/2022,AED,Achat,173579.00
9/23/2022,AED,Achat,175.00
9/26/2022,AED,Achat,69142.50
9/26/2022,AED,Achat,1630.96
1/10/2022,BHD,Achat,39.55
1/12/2022,BHD,Achat,28.00
1/19/2022,BHD,Achat,59.50
1/25/2022,BHD,Achat,28.00
2/2/2022,BHD,Achat,420.00
2/3/2022,BHD,Achat,228.90
2/8/2022,BHD,Achat,14.00
2/10/2022,BHD,Achat,13.30
2/11/2022,BHD,Achat,14.00
2/15/2022,BHD,Achat,70.00
2/21/2022,BHD,Achat,70.00
3/1/2022,BHD,Achat,70.00
3/7/2022,BHD,Achat,35.70
3/14/2022,BHD,Achat,33.60
3/15/2022,BHD,Achat,0.70
3/22/2022,BHD,Achat,4.90
3/23/2022,BHD,Achat,35.00
3/29/2022,BHD,Achat,700.00
3/30/2022,BHD,Achat,14.00
4/1/2022,BHD,Achat,132.30
4/14/2022,BHD,Achat,0.35
4/15/2022,BHD,Achat,8.75
4/18/2022,BHD,Achat,1.05
4/25/2022,BHD,Achat,122.50
5/6/2022,BHD,Achat,84.00
5/10/2022,BHD,Achat,70.00
5/12/2022,BHD,Achat,28.00
5/23/2022,BHD,Achat,56.00
5/31/2022,BHD,Achat,7.00
6/2/2022,BHD,Achat,28.00
6/3/2022,BHD,Achat,60.90
6/6/2022,BHD,Achat,49.00
6/7/2022,BHD,Achat,140.00
6/8/2022,BHD,Achat,350.00
6/9/2022,BHD,Achat,7.00
6/14/2022,BHD,Achat,14.00
6/17/2022,BHD,Achat,84.00
6/29/2022,BHD,Achat,148.75
7/1/2022,BHD,Achat,3.50
7/5/2022,BHD,Achat,70.00
7/7/2022,BHD,Achat,513.10
7/8/2022,BHD,Achat,714.00
7/11/2022,BHD,Achat,476.00
7/12/2022,BHD,Achat,350.00
7/13/2022,BHD,Achat,42.00
7/14/2022,BHD,Achat,1120.00
7/18/2022,BHD,Achat,140.00
7/19/2022,BHD,Achat,392.00
7/20/2022,BHD,Achat,140.00
7/22/2022,BHD,Achat,5.60
7/28/2022,BHD,Achat,1253.00
7/29/2022,BHD,Achat,245.00
8/1/2022,BHD,Achat,28.70
8/4/2022,BHD,Achat,42.00
8/8/2022,BHD,Achat,70.00
8/9/2022,BHD,Achat,352.10
8/10/2022,BHD,Achat,102.90
8/11/2022,BHD,Achat,28.00
8/12/2022,BHD,Achat,525.00
8/16/2022,BHD,Achat,58.80
8/17/2022,BHD,Achat,112.00
8/19/2022,BHD,Achat,70.00
8/29/2022,BHD,Achat,3.50
8/31/2022,BHD,Achat,147.00
9/1/2022,BHD,Achat,301.00
9/2/2022,BHD,Achat,35.00
9/12/2022,BHD,Achat,210.00
9/15/2022,BHD,Achat,1071.00
9/16/2022,BHD,Achat,70.00
9/19/2022,BHD,Achat,42.00
9/22/2022,BHD,Achat,84.00
9/23/2022,BHD,Achat,25.90
9/26/2022,BHD,Achat,70.00
1/6/2022,CAD,Achat,16642.50
1/7/2022,CAD,Achat,650.80
1/10/2022,CAD,Achat,6844.38
2/21/2022,CAD,Achat,2695.99
2/22/2022,CAD,Achat,5943.00
2/23/2022,CAD,Achat,101.42
1/5/2022,CAD,Achat,23.91
1/5/2022,CAD,Achat,10263.09
1/5/2022,CAD,Achat,8029.00
1/6/2022,CAD,Achat,14643.94
1/6/2022,CAD,Achat,263.73
1/6/2022,CAD,Achat,2786.00
1/7/2022,CAD,Achat,13480.56
1/7/2022,CAD,Achat,17.53
1/7/2022,CAD,Achat,4368.00
1/10/2022,CAD,Achat,226.40
1/10/2022,CAD,Achat,11553.00
1/10/2022,CAD,Achat,5572.00
1/11/2022,CAD,Achat,3321.50
1/11/2022,CAD,Achat,290.46
1/11/2022,CAD,Achat,8251.76
1/12/2022,CAD,Achat,72.63
1/12/2022,CAD,Achat,12526.90
1/12/2022,CAD,Achat,2796.50
1/13/2022,CAD,Achat,73.21
1/13/2022,CAD,Achat,3367.00
1/13/2022,CAD,Achat,1166.09
1/14/2022,CAD,Achat,4550.00
1/14/2022,CAD,Achat,7672.75
1/14/2022,CAD,Achat,32.40
1/17/2022,CAD,Achat,29807.86
1/17/2022,CAD,Achat,396.26
1/17/2022,CAD,Achat,13517.00
1/18/2022,CAD,Achat,2497.60
1/18/2022,CAD,Achat,11118.07
1/19/2022,CAD,Achat,864.50
1/19/2022,CAD,Achat,6800.24
1/19/2022,CAD,Achat,763.25
1/20/2022,CAD,Achat,235.20
1/20/2022,CAD,Achat,1022.00
1/20/2022,CAD,Achat,4790.56
1/21/2022,CAD,Achat,2453.50
1/21/2022,CAD,Achat,1602.03
1/24/2022,CAD,Achat,223.28
1/24/2022,CAD,Achat,4053.00
1/24/2022,CAD,Achat,8053.37
1/25/2022,CAD,Achat,26407.61
1/25/2022,CAD,Achat,76.16
1/25/2022,CAD,Achat,1536.50
1/26/2022,CAD,Achat,16805.71
1/26/2022,CAD,Achat,228.87
1/26/2022,CAD,Achat,1305.50
1/27/2022,CAD,Achat,4964.69
1/27/2022,CAD,Achat,1897.00
1/27/2022,CAD,Achat,353.04
1/28/2022,CAD,Achat,22726.96
1/28/2022,CAD,Achat,347.28
1/28/2022,CAD,Achat,10006.50
1/31/2022,CAD,Achat,5278.00
1/31/2022,CAD,Achat,627.18
1/31/2022,CAD,Achat,21828.60
2/1/2022,CAD,Achat,28.74
2/1/2022,CAD,Achat,9941.90
2/1/2022,CAD,Achat,3059.00
2/2/2022,CAD,Achat,2562.00
2/2/2022,CAD,Achat,16314.15
2/2/2022,CAD,Achat,226.86
2/3/2022,CAD,Achat,10454.05
2/3/2022,CAD,Achat,1078.00
2/3/2022,CAD,Achat,266.92
2/4/2022,CAD,Achat,32537.83
2/4/2022,CAD,Achat,2478.00
2/4/2022,CAD,Achat,276.03
2/7/2022,CAD,Achat,2159.50
2/7/2022,CAD,Achat,382.69
2/7/2022,CAD,Achat,9838.00
2/8/2022,CAD,Achat,1204.00
2/8/2022,CAD,Achat,271.96
2/8/2022,CAD,Achat,18305.13
2/9/2022,CAD,Achat,378.52
2/9/2022,CAD,Achat,2802.82
2/9/2022,CAD,Achat,2303.00
2/10/2022,CAD,Achat,1032.50
2/10/2022,CAD,Achat,38.60
2/10/2022,CAD,Achat,78234.29
2/11/2022,CAD,Achat,444.50
2/11/2022,CAD,Achat,32.68
2/11/2022,CAD,Achat,7059.44
2/14/2022,CAD,Achat,4378.50
2/14/2022,CAD,Achat,11499.69
2/14/2022,CAD,Achat,29.06
2/15/2022,CAD,Achat,1365.00
2/15/2022,CAD,Achat,8140.15
2/15/2022,CAD,Achat,29.16
2/16/2022,CAD,Achat,4262.56
2/16/2022,CAD,Achat,16.49
2/16/2022,CAD,Achat,3188.50
2/17/2022,CAD,Achat,4951.98
2/17/2022,CAD,Achat,2513.00
